,u,v
47680,1607,2217
47681,1608,2217
47682,752,2217
47683,2036,2217
47684,431,2224
47685,431,1715
47686,65,431
47687,431,1859
47688,431,1607
47689,431,1608
47690,431,2274
47691,431,752
47692,431,2036
47693,431,1145
47694,1969,2224
47695,1715,2224
47696,1206,2224
47697,65,2224
47698,1859,2224
47699,1607,2224
47700,1608,2224
47701,2224,2274
47702,752,2224
47703,2036,2224
47704,1145,2224
47705,1715,1969
47706,1206,1969
47707,65,1969
47708,1859,1969
47709,1607,1969
47710,1608,1969
47711,1969,2274
47712,752,1969
47713,1969,2036
47714,1145,1969
47715,1206,1715
47716,65,1715
47717,1715,1859
47718,1607,1715
47719,1608,1715
47720,1715,2274
47721,752,1715
47722,1715,2036
47723,1145,1715
47724,65,1206
47725,1206,1859
47726,1206,1607
47727,1206,1608
47728,1206,2274
47729,752,1206
47730,1206,2036
47731,1145,1206
47732,65,1859
47733,65,1607
47734,65,1608
47735,65,2274
47736,65,752
47737,65,2036
47738,65,1145
47739,1607,1859
47740,1608,1859
47741,1859,2274
47742,752,1859
47743,1859,2036
47744,1145,1859
47745,1607,1608
47746,1607,2274
47747,752,1607
47748,1607,2036
47749,1145,1607
47750,1608,2274
47751,752,1608
47752,1608,2036
47753,1145,1608
47754,752,2274
47755,2036,2274
47756,752,2036
47757,752,1145
47758,1145,2036
47759,65,1120
47760,1120,1336
47761,1120,1569
47762,1120,1888
47763,711,1120
47764,460,1120
47765,588,1120
47766,1120,1134
47767,1120,1358
47768,1120,2192
47769,1120,1969
47770,1120,1939
47771,1120,1940
47772,1120,1304
47773,1120,1531
47774,65,1336
47775,65,1505
47776,65,1569
47777,65,1888
47778,65,460
47779,65,588
47780,65,1134
47781,65,1358
47782,65,2192
47783,65,530
47784,65,1939
47785,65,1940
47786,65,1304
47787,65,1531
47788,1336,1888
47789,711,1336
47790,460,1336
47791,588,1336
47792,1134,1336
47793,1336,1358
47794,1336,2192
47795,1336,1969
47796,530,1336
47797,1336,1939
47798,1336,1940
47799,1304,1336
47800,1336,1531
47801,1505,1569
47802,1505,1888
47803,711,1505
47804,460,1505
47805,588,1505
47806,1134,1505
47807,1358,1505
47808,1505,2192
47809,1505,1969
47810,1505,1939
47811,1505,1940
47812,1304,1505
47813,1505,1531
47814,1569,1888
47815,711,1569
47816,460,1569
47817,588,1569
47818,1134,1569
47819,1358,1569
47820,1569,2192
47821,1569,1969
47822,1569,1939
47823,1569,1940
47824,1304,1569
47825,1531,1569
47826,711,1888
47827,460,1888
47828,588,1888
47829,1134,1888
47830,1358,1888
47831,1888,2192
47832,1888,1969
47833,530,1888
47834,1888,1939
47835,1888,1940
47836,1304,1888
47837,1531,1888
47838,460,711
47839,588,711
47840,711,1134
47841,711,1358
47842,711,2192
47843,711,1969
47844,530,711
47845,711,1939
47846,711,1940
47847,711,1304
47848,711,1531
47849,460,588
47850,460,1134
47851,460,1358
47852,460,2192
47853,460,1969
47854,460,530
47855,460,1939
47856,460,1940
47857,460,1304
47858,460,1531
47859,588,1134
47860,588,1358
47861,588,2192
47862,588,1969
47863,530,588
47864,588,1939
47865,588,1940
47866,588,1304
47867,588,1531
47868,1134,1358
47869,1134,2192
47870,1134,1969
47871,530,1134
47872,1134,1939
47873,1134,1940
47874,1134,1304
47875,1134,1531
47876,1358,2192
47877,1358,1969
47878,530,1358
47879,1358,1939
47880,1358,1940
47881,1304,1358
47882,1358,1531
47883,1969,2192
47884,530,2192
47885,1939,2192
47886,1940,2192
47887,1304,2192
47888,1531,2192
47889,530,1969
47890,1939,1969
47891,1940,1969
47892,1304,1969
47893,1531,1969
47894,530,1939
47895,530,1940
47896,530,1304
47897,530,1531
47898,1939,1940
47899,1304,1939
47900,1531,1939
47901,1304,1940
47902,1531,1940
47903,1304,1531
47904,66,901
47905,393,646
47906,646,1165
47907,646,1549
47908,646,1058
47909,646,807
47910,646,2088
47911,646,940
47912,646,2355
47913,646,2229
47914,646,1974
47915,646,2231
47916,184,646
47917,646,2232
47918,646,1338
47919,646,828
47920,66,646
47921,646,707
47922,646,1225
47923,78,646
47924,646,1359
47925,646,977
47926,469,646
47927,646,1109
47928,471,646
47929,646,2264
47930,481,646
47931,359,646
47932,646,1514
47933,646,2030
47934,646,883
47935,646,1017
47936,255,646
47937,393,1165
47938,393,1549
47939,273,393
47940,393,1058
47941,393,807
47942,393,2088
47943,393,940
47944,393,2355
47945,393,2229
47946,393,1974
47947,393,2231
47948,184,393
47949,393,2232
47950,393,1338
47951,393,828
47952,66,393
47953,393,707
47954,393,1225
47955,78,393
47956,393,1359
47957,393,977
47958,393,469
47959,393,1109
47960,393,471
47961,393,2264
47962,393,481
47963,359,393
47964,393,1514
47965,393,2030
47966,393,883
47967,393,1017
47968,255,393
47969,1165,1549
47970,273,1165
47971,1058,1165
47972,807,1165
47973,1165,2088
47974,940,1165
47975,1165,2355
47976,1165,2229
47977,1165,1974
47978,1165,2231
47979,184,1165
47980,1165,2232
47981,1165,1338
47982,828,1165
47983,66,1165
47984,707,1165
47985,1165,1225
47986,78,1165
47987,1165,1359
47988,977,1165
47989,469,1165
47990,1109,1165
47991,471,1165
47992,1165,2264
47993,481,1165
47994,359,1165
47995,1165,1514
47996,1165,2030
47997,883,1165
47998,1017,1165
47999,255,1165
48000,273,1549
48001,1058,1549
48002,807,1549
48003,1549,2088
48004,940,1549
48005,1549,2355
48006,1549,2229
48007,1549,1974
48008,1549,2231
48009,184,1549
48010,1549,2232
48011,1338,1549
48012,828,1549
48013,66,1549
48014,707,1549
48015,1225,1549
48016,78,1549
48017,1359,1549
48018,977,1549
48019,469,1549
48020,1109,1549
48021,471,1549
48022,1549,2264
48023,481,1549
48024,359,1549
48025,1514,1549
48026,1549,2030
48027,883,1549
48028,1017,1549
48029,255,1549
48030,273,1058
48031,273,807
48032,273,2088
48033,273,940
48034,273,2355
48035,273,2229
48036,273,1974
48037,273,2231
48038,184,273
48039,273,2232
48040,273,1338
48041,273,828
48042,66,273
48043,273,707
48044,273,1225
48045,78,273
48046,273,1359
48047,273,977
48048,273,469
48049,273,1109
48050,273,471
48051,273,2264
48052,273,481
48053,273,359
48054,273,1514
48055,273,2030
48056,273,883
48057,273,1017
48058,255,273
48059,807,1058
48060,1058,2088
48061,1058,2355
48062,1058,2229
48063,1058,1974
48064,1058,2231
48065,184,1058
48066,1058,2232
48067,1058,1338
48068,828,1058
48069,66,1058
48070,707,1058
48071,1058,1225
48072,78,1058
48073,1058,1359
48074,977,1058
48075,469,1058
48076,471,1058
48077,1058,2264
48078,481,1058
48079,359,1058
48080,1058,1514
48081,1058,2030
48082,883,1058
48083,1017,1058
48084,255,1058
48085,807,2088
48086,807,940
48087,807,2355
48088,807,2229
48089,807,1974
48090,807,2231
48091,184,807
48092,807,2232
48093,807,1338
48094,807,828
48095,66,807
48096,707,807
48097,807,1225
48098,78,807
48099,807,1359
48100,807,977
48101,469,807
48102,807,1109
48103,471,807
48104,807,2264
48105,481,807
48106,359,807
48107,807,1514
48108,807,2030
48109,807,883
48110,807,1017
48111,255,807
48112,940,2088
48113,2088,2355
48114,2088,2229
48115,1974,2088
48116,2088,2231
48117,184,2088
48118,2088,2232
48119,1338,2088
48120,828,2088
48121,707,2088
48122,1225,2088
48123,78,2088
48124,1359,2088
48125,977,2088
48126,469,2088
48127,1109,2088
48128,471,2088
48129,2088,2264
48130,481,2088
48131,359,2088
48132,1514,2088
48133,2030,2088
48134,883,2088
48135,1017,2088
48136,255,2088
48137,940,2355
48138,940,2229
48139,940,2231
48140,184,940
48141,940,2232
48142,940,1338
48143,828,940
48144,66,940
48145,707,940
48146,78,940
48147,940,1359
48148,940,977
48149,469,940
48150,471,940
48151,940,2264
48152,481,940
48153,359,940
48154,940,1514
48155,940,2030
48156,883,940
48157,940,1017
48158,255,940
48159,2229,2355
48160,1974,2355
48161,2231,2355
48162,184,2355
48163,2232,2355
48164,1338,2355
48165,828,2355
48166,66,2355
48167,707,2355
48168,1225,2355
48169,78,2355
48170,1359,2355
48171,977,2355
48172,469,2355
48173,1109,2355
48174,471,2355
48175,2264,2355
48176,481,2355
48177,359,2355
48178,1514,2355
48179,2030,2355
48180,883,2355
48181,1017,2355
48182,255,2355
48183,1974,2229
48184,2229,2231
48185,184,2229
48186,2229,2232
48187,1338,2229
48188,828,2229
48189,66,2229
48190,707,2229
48191,1225,2229
48192,78,2229
48193,1359,2229
48194,977,2229
48195,469,2229
48196,1109,2229
48197,471,2229
48198,2229,2264
48199,481,2229
48200,359,2229
48201,1514,2229
48202,2030,2229
48203,883,2229
48204,255,2229
48205,1974,2231
48206,184,1974
48207,1974,2232
48208,1338,1974
48209,828,1974
48210,66,1974
48211,707,1974
48212,1225,1974
48213,78,1974
48214,1359,1974
48215,977,1974
48216,469,1974
48217,1109,1974
48218,471,1974
48219,1974,2264
48220,481,1974
48221,359,1974
48222,1514,1974
48223,1974,2030
48224,883,1974
48225,1017,1974
48226,255,1974
48227,184,2231
48228,2231,2232
48229,1338,2231
48230,828,2231
48231,66,2231
48232,707,2231
48233,1225,2231
48234,78,2231
48235,1359,2231
48236,977,2231
48237,469,2231
48238,1109,2231
48239,471,2231
48240,2231,2264
48241,481,2231
48242,359,2231
48243,1514,2231
48244,2030,2231
48245,883,2231
48246,1017,2231
48247,184,2232
48248,184,1338
48249,184,828
48250,66,184
48251,184,707
48252,184,1225
48253,78,184
48254,184,1359
48255,184,977
48256,184,469
48257,184,1109
48258,184,471
48259,184,2264
48260,184,481
48261,184,359
48262,184,1514
48263,184,2030
48264,184,883
48265,184,1017
48266,184,255
48267,1338,2232
48268,828,2232
48269,66,2232
48270,707,2232
48271,1225,2232
48272,78,2232
48273,1359,2232
48274,977,2232
48275,469,2232
48276,1109,2232
48277,471,2232
48278,2232,2264
48279,481,2232
48280,359,2232
48281,1514,2232
48282,2030,2232
48283,883,2232
48284,255,2232
48285,828,1338
48286,66,1338
48287,707,1338
48288,1225,1338
48289,78,1338
48290,1338,1359
48291,977,1338
48292,469,1338
48293,1109,1338
48294,471,1338
48295,1338,2264
48296,481,1338
48297,359,1338
48298,1338,1514
48299,1338,2030
48300,883,1338
48301,1017,1338
48302,255,1338
48303,66,828
48304,707,828
48305,828,1225
48306,78,828
48307,828,1359
48308,828,977
48309,469,828
48310,828,1109
48311,471,828
48312,828,2264
48313,481,828
48314,359,828
48315,828,1514
48316,828,2030
48317,828,883
48318,828,1017
48319,255,828
48320,66,707
48321,66,1225
48322,66,78
48323,66,1359
48324,66,977
48325,66,469
48326,66,1109
48327,66,471
48328,66,2264
48329,66,481
48330,66,359
48331,66,1514
48332,66,2030
48333,66,883
48334,66,1017
48335,66,255
48336,707,1225
48337,78,707
48338,707,977
48339,469,707
48340,707,1109
48341,471,707
48342,707,2264
48343,481,707
48344,359,707
48345,707,1514
48346,707,2030
48347,707,883
48348,707,1017
48349,255,707
48350,78,1225
48351,1225,1359
48352,977,1225
48353,469,1225
48354,1109,1225
48355,471,1225
48356,1225,2264
48357,481,1225
48358,359,1225
48359,1225,1514
48360,1225,2030
48361,883,1225
48362,1017,1225
48363,255,1225
48364,78,1359
48365,78,977
48366,78,469
48367,78,471
48368,78,2264
48369,78,481
48370,78,359
48371,78,1514
48372,78,2030
48373,78,883
48374,78,1017
48375,78,255
48376,977,1359
48377,469,1359
48378,1109,1359
48379,471,1359
48380,1359,2264
48381,481,1359
48382,359,1359
48383,1359,1514
48384,1359,2030
48385,883,1359
48386,1017,1359
48387,255,1359
48388,469,977
48389,977,1109
48390,471,977
48391,977,2264
48392,481,977
48393,359,977
48394,977,1514
48395,977,2030
48396,883,977
48397,977,1017
48398,255,977
48399,469,1109
48400,469,471
48401,469,2264
48402,469,481
48403,359,469
48404,469,1514
48405,469,2030
48406,469,883
48407,469,1017
48408,255,469
48409,471,1109
48410,1109,2264
48411,481,1109
48412,359,1109
48413,1109,1514
48414,1109,2030
48415,883,1109
48416,1017,1109
48417,255,1109
48418,471,2264
48419,471,481
48420,359,471
48421,471,1514
48422,471,2030
48423,471,883
48424,471,1017
48425,255,471
48426,481,2264
48427,359,2264
48428,1514,2264
48429,2030,2264
48430,883,2264
48431,1017,2264
48432,255,2264
48433,359,481
48434,481,1514
48435,481,2030
48436,481,883
48437,481,1017
48438,255,481
48439,359,1514
48440,359,2030
48441,359,883
48442,359,1017
48443,255,359
48444,1514,2030
48445,883,1514
48446,1017,1514
48447,255,1514
48448,883,2030
48449,1017,2030
48450,255,2030
48451,883,1017
48452,255,883
48453,255,1017
48454,66,1760
48455,1760,1928
48456,524,1760
48457,1760,2380
48458,334,1760
48459,1760,2350
48460,369,1760
48461,849,1760
48462,1760,2262
48463,1760,1850
48464,1083,1760
48465,221,1760
48466,66,1928
48467,66,524
48468,66,2380
48469,66,334
48470,66,2350
48471,66,369
48472,66,849
48473,66,2262
48474,66,1850
48475,66,1083
48476,66,221
48477,524,1928
48478,1928,2380
48479,334,1928
48480,1928,2350
48481,369,1928
48482,849,1928
48483,1928,2262
48484,1850,1928
48485,1083,1928
48486,221,1928
48487,524,2380
48488,334,524
48489,524,2350
48490,369,524
48491,524,849
48492,524,2262
48493,524,1850
48494,524,1083
48495,221,524
48496,334,2380
48497,2350,2380
48498,369,2380
48499,849,2380
48500,2262,2380
48501,1850,2380
48502,1083,2380
48503,221,2380
48504,334,2350
48505,334,369
48506,334,849
48507,334,2262
48508,334,1850
48509,334,1083
48510,221,334
48511,369,2350
48512,849,2350
48513,2262,2350
48514,1850,2350
48515,1083,2350
48516,221,2350
48517,369,849
48518,369,2262
48519,369,1850
48520,369,1083
48521,221,369
48522,849,2262
48523,849,1850
48524,849,1083
48525,221,849
48526,1850,2262
48527,1083,2262
48528,221,2262
48529,1083,1850
48530,221,1850
48531,221,1083
48532,517,2322
48533,517,1687
48534,517,1819
48535,517,2220
48536,517,1711
48537,517,1714
48538,517,1719
48539,517,2103
48540,517,2362
48541,517,1724
48542,517,1597
48543,517,2368
48544,517,1857
48545,66,517
48546,326,517
48547,517,2125
48548,517,594
48549,346,517
48550,352,517
48551,517,2407
48552,517,2029
48553,517,2419
48554,517,2041
48555,517,1405
48556,1687,2322
48557,1819,2322
48558,2220,2322
48559,1711,2322
48560,1714,2322
48561,1719,2322
48562,2103,2322
48563,2322,2362
48564,1724,2322
48565,1597,2322
48566,2322,2368
48567,1857,2322
48568,66,2322
48569,326,2322
48570,2125,2322
48571,594,2322
48572,346,2322
48573,352,2322
48574,2322,2407
48575,2029,2322
48576,2322,2419
48577,2041,2322
48578,1405,2322
48579,1687,2220
48580,1687,1711
48581,1687,1714
48582,1687,1719
48583,1687,2103
48584,1687,1724
48585,1597,1687
48586,1687,2368
48587,1687,1857
48588,66,1687
48589,326,1687
48590,1687,2125
48591,594,1687
48592,346,1687
48593,352,1687
48594,1687,2407
48595,1687,2419
48596,1687,2041
48597,1405,1687
48598,1819,2220
48599,1711,1819
48600,1714,1819
48601,1719,1819
48602,1819,2103
48603,1819,2362
48604,1724,1819
48605,1597,1819
48606,1819,2368
48607,1819,1857
48608,66,1819
48609,326,1819
48610,1819,2125
48611,594,1819
48612,346,1819
48613,352,1819
48614,1819,2407
48615,1819,2029
48616,1819,2419
48617,1819,2041
48618,1405,1819
48619,1711,2220
48620,1714,2220
48621,1719,2220
48622,2103,2220
48623,2220,2362
48624,1724,2220
48625,1597,2220
48626,2220,2368
48627,1857,2220
48628,66,2220
48629,326,2220
48630,2125,2220
48631,594,2220
48632,346,2220
48633,352,2220
48634,2220,2407
48635,2029,2220
48636,2220,2419
48637,2041,2220
48638,1405,2220
48639,1711,1714
48640,1711,1719
48641,1711,2103
48642,1711,2362
48643,1711,1724
48644,1597,1711
48645,1711,2368
48646,1711,1857
48647,66,1711
48648,326,1711
48649,1711,2125
48650,594,1711
48651,346,1711
48652,352,1711
48653,1711,2407
48654,1711,2029
48655,1711,2419
48656,1711,2041
48657,1405,1711
48658,1714,1719
48659,1714,2103
48660,1714,2362
48661,1714,1724
48662,1597,1714
48663,1714,2368
48664,1714,1857
48665,66,1714
48666,326,1714
48667,1714,2125
48668,594,1714
48669,346,1714
48670,352,1714
48671,1714,2407
48672,1714,2029
48673,1714,2419
48674,1714,2041
48675,1405,1714
48676,1719,2103
48677,1719,2362
48678,1719,1724
48679,1597,1719
48680,1719,2368
48681,1719,1857
48682,66,1719
48683,326,1719
48684,1719,2125
48685,594,1719
48686,346,1719
48687,352,1719
48688,1719,2407
48689,1719,2029
48690,1719,2419
48691,1719,2041
48692,1405,1719
48693,2103,2362
48694,1724,2103
48695,1597,2103
48696,2103,2368
48697,1857,2103
48698,66,2103
48699,326,2103
48700,2103,2125
48701,594,2103
48702,346,2103
48703,352,2103
48704,2103,2407
48705,2029,2103
48706,2103,2419
48707,2041,2103
48708,1405,2103
48709,1724,2362
48710,1597,2362
48711,2362,2368
48712,1857,2362
48713,66,2362
48714,326,2362
48715,2125,2362
48716,594,2362
48717,346,2362
48718,352,2362
48719,2362,2407
48720,2362,2419
48721,2041,2362
48722,1405,2362
48723,1597,1724
48724,1724,1857
48725,66,1724
48726,326,1724
48727,1724,2125
48728,594,1724
48729,346,1724
48730,352,1724
48731,1724,2407
48732,1724,2029
48733,1724,2419
48734,1724,2041
48735,1405,1724
48736,1597,2368
48737,1597,1857
48738,66,1597
48739,326,1597
48740,1597,2125
48741,594,1597
48742,346,1597
48743,352,1597
48744,1597,2407
48745,1597,2029
48746,1597,2419
48747,1597,2041
48748,1405,1597
48749,1857,2368
48750,66,2368
48751,326,2368
48752,2125,2368
48753,594,2368
48754,346,2368
48755,352,2368
48756,2368,2407
48757,2029,2368
48758,2368,2419
48759,2041,2368
48760,1405,2368
48761,66,1857
48762,326,1857
48763,1857,2125
48764,594,1857
48765,346,1857
48766,352,1857
48767,1857,2407
48768,1857,2029
48769,1857,2419
48770,1405,1857
48771,66,326
48772,66,2125
48773,66,594
48774,66,346
48775,66,352
48776,66,2407
48777,66,2029
48778,66,2419
48779,66,2041
48780,66,1405
48781,326,2125
48782,326,594
48783,326,346
48784,326,352
48785,326,2407
48786,326,2029
48787,326,2419
48788,326,2041
48789,326,1405
48790,594,2125
48791,346,2125
48792,352,2125
48793,2125,2407
48794,2029,2125
48795,2125,2419
48796,2041,2125
48797,1405,2125
48798,346,594
48799,352,594
48800,594,2407
48801,594,2029
48802,594,2419
48803,594,2041
48804,346,352
48805,346,2407
48806,346,2029
48807,346,2419
48808,346,2041
48809,346,1405
48810,352,2407
48811,352,2029
48812,352,2419
48813,352,2041
48814,352,1405
48815,2029,2407
48816,2407,2419
48817,2041,2407
48818,1405,2407
48819,2029,2419
48820,2029,2041
48821,1405,2029
48822,2041,2419
48823,1405,2419
48824,1405,2041
48825,67,1797
48826,67,200
48827,67,1805
48828,67,2062
48829,1797,1805
48830,1797,2062
48831,1797,2205
48832,317,1797
48833,200,1805
48834,200,2062
48835,200,2205
48836,200,317
48837,1805,2062
48838,1805,2205
48839,317,1805
48840,2062,2205
48841,317,2062
48842,317,2205
48843,67,2116
48844,67,1135
48845,1135,2116
48846,320,706
48847,320,2274
48848,68,320
48849,320,517
48850,320,1318
48851,320,2374
48852,320,584
48853,320,2417
48854,320,341
48855,320,375
48856,320,571
48857,320,570
48858,320,2236
48859,706,2274
48860,68,706
48861,517,706
48862,706,1318
48863,706,2374
48864,584,706
48865,706,2417
48866,341,706
48867,375,706
48868,379,706
48869,706,2236
48870,68,2274
48871,517,2274
48872,1318,2274
48873,2274,2374
48874,584,2274
48875,2274,2417
48876,341,2274
48877,375,2274
48878,571,2274
48879,570,2274
48880,379,2274
48881,2236,2274
48882,68,517
48883,68,1318
48884,68,2374
48885,68,584
48886,68,2417
48887,68,341
48888,68,375
48889,68,571
48890,68,570
48891,68,379
48892,68,2236
48893,517,1318
48894,517,2374
48895,517,584
48896,517,2417
48897,341,517
48898,375,517
48899,517,571
48900,517,570
48901,379,517
48902,517,2236
48903,1318,2374
48904,584,1318
48905,1318,2417
48906,341,1318
48907,375,1318
48908,571,1318
48909,570,1318
48910,379,1318
48911,1318,2236
48912,584,2374
48913,2374,2417
48914,341,2374
48915,375,2374
48916,571,2374
48917,570,2374
48918,379,2374
48919,2236,2374
48920,584,2417
48921,341,584
48922,375,584
48923,571,584
48924,570,584
48925,379,584
48926,584,2236
48927,341,2417
48928,375,2417
48929,571,2417
48930,570,2417
48931,379,2417
48932,2236,2417
48933,341,375
48934,341,571
48935,341,570
48936,341,379
48937,341,2236
48938,375,571
48939,375,570
48940,375,379
48941,375,2236
48942,379,571
48943,571,2236
48944,379,570
48945,570,2236
48946,379,2236
48947,225,1474
48948,68,225
48949,225,2342
48950,225,2406
48951,225,1836
48952,225,1205
48953,225,1429
48954,120,225
48955,68,1474
48956,1474,2342
48957,1474,2406
48958,1474,1836
48959,1205,1474
48960,1429,1474
48961,120,1474
48962,68,2342
48963,68,2406
48964,68,1836
48965,68,1205
48966,68,1429
48967,68,120
48968,2342,2406
48969,1836,2342
48970,1205,2342
48971,1429,2342
48972,120,2342
48973,1836,2406
48974,1205,2406
48975,1429,2406
48976,120,2406
48977,1205,1836
48978,1429,1836
48979,120,1836
48980,1205,1429
48981,120,1205
48982,120,1429
48983,200,1515
48984,69,200
48985,69,1515
48986,2114,2129
48987,2115,2129
48988,70,2129
48989,2114,2115
48990,70,2114
48991,70,2115
48992,100,1316
48993,100,2333
48994,71,100
48995,72,100
48996,100,106
48997,100,1322
48998,100,1803
48999,100,1867
49000,100,2319
49001,100,1523
49002,100,1461
49003,100,823
49004,100,122
49005,100,509
49006,1316,2333
49007,71,1316
49008,72,1316
49009,106,1316
49010,1316,1322
49011,1316,1803
49012,1316,1867
49013,1316,2319
49014,1316,1523
49015,1316,1461
49016,822,1316
49017,823,1316
49018,122,1316
49019,509,1316
49020,71,2333
49021,72,2333
49022,106,2333
49023,1322,2333
49024,1803,2333
49025,1867,2333
49026,2319,2333
49027,1523,2333
49028,1461,2333
49029,822,2333
49030,823,2333
49031,122,2333
49032,509,2333
49033,71,72
49034,71,106
49035,71,1322
49036,71,1803
49037,71,1867
49038,71,2319
49039,71,1523
49040,71,1461
49041,71,822
49042,71,823
49043,71,122
49044,71,509
49045,72,106
49046,72,1322
49047,72,1803
49048,72,1867
49049,72,2319
49050,72,1523
49051,72,1461
49052,72,822
49053,72,823
49054,72,122
49055,72,509
49056,106,1322
49057,106,1803
49058,106,1867
49059,106,2319
49060,106,1523
49061,106,1461
49062,106,822
49063,106,823
49064,106,122
49065,106,509
49066,1322,1803
49067,1322,1867
49068,1322,2319
49069,1322,1523
49070,1322,1461
49071,822,1322
49072,823,1322
49073,122,1322
49074,509,1322
49075,1803,1867
49076,1803,2319
49077,1523,1803
49078,1461,1803
49079,822,1803
49080,823,1803
49081,122,1803
49082,509,1803
49083,1867,2319
49084,1523,1867
49085,1461,1867
49086,822,1867
49087,823,1867
49088,122,1867
49089,509,1867
49090,1523,2319
49091,1461,2319
49092,822,2319
49093,823,2319
49094,122,2319
49095,509,2319
49096,1461,1523
49097,822,1523
49098,823,1523
49099,122,1523
49100,509,1523
49101,822,1461
49102,823,1461
49103,122,1461
49104,509,1461
49105,822,823
49106,122,822
49107,509,822
49108,122,823
49109,509,823
49110,122,509
49111,225,866
49112,225,1795
49113,225,1125
49114,71,225
49115,225,1771
49116,225,1931
49117,225,558
49118,225,1646
49119,225,2350
49120,225,1713
49121,225,1333
49122,225,1653
49123,153,225
49124,154,225
49125,225,796
49126,866,1795
49127,866,1125
49128,71,866
49129,866,1771
49130,866,1931
49131,558,866
49132,866,1646
49133,866,2350
49134,866,1713
49135,866,1333
49136,866,1653
49137,153,866
49138,154,866
49139,796,866
49140,1125,1795
49141,71,1795
49142,1771,1795
49143,1795,1931
49144,558,1795
49145,1646,1795
49146,1795,2350
49147,1713,1795
49148,1333,1795
49149,1653,1795
49150,153,1795
49151,154,1795
49152,796,1795
49153,71,1125
49154,1125,1771
49155,1125,1931
49156,558,1125
49157,1125,1646
49158,1125,2350
49159,1125,1713
49160,1125,1333
49161,1125,1653
49162,154,1125
49163,796,1125
49164,71,1771
49165,71,1931
49166,71,558
49167,71,1646
49168,71,2350
49169,71,1713
49170,71,1333
49171,71,1653
49172,71,153
49173,71,154
49174,71,796
49175,1771,1931
49176,558,1771
49177,1646,1771
49178,1771,2350
49179,1713,1771
49180,1333,1771
49181,1653,1771
49182,153,1771
49183,154,1771
49184,796,1771
49185,558,1931
49186,1646,1931
49187,1931,2350
49188,1333,1931
49189,1653,1931
49190,153,1931
49191,154,1931
49192,796,1931
49193,558,1646
49194,558,2350
49195,558,1713
49196,558,1333
49197,558,1653
49198,153,558
49199,154,558
49200,558,796
49201,1646,2350
49202,1646,1713
49203,1333,1646
49204,1646,1653
49205,153,1646
49206,154,1646
49207,796,1646
49208,1713,2350
49209,1333,2350
49210,1653,2350
49211,153,2350
49212,154,2350
49213,796,2350
49214,1333,1713
49215,1653,1713
49216,153,1713
49217,154,1713
49218,796,1713
49219,1333,1653
49220,153,1333
49221,154,1333
49222,796,1333
49223,153,1653
49224,154,1653
49225,796,1653
49226,153,154
49227,153,796
49228,154,796
49229,1795,1920
49230,653,1920
49231,671,1920
49232,675,1920
49233,1920,2342
49234,1192,1920
49235,820,1920
49236,1920,2101
49237,1599,1920
49238,71,1920
49239,714,1920
49240,717,1920
49241,478,1920
49242,1920,2150
49243,1920,2162
49244,1139,1920
49245,1277,1920
49246,514,1795
49247,514,653
49248,514,671
49249,514,675
49250,514,2342
49251,514,1192
49252,514,820
49253,514,2101
49254,514,1599
49255,71,514
49256,514,714
49257,514,717
49258,478,514
49259,514,2150
49260,514,2162
49261,514,1139
49262,514,1277
49263,653,1795
49264,671,1795
49265,675,1795
49266,1795,2342
49267,1192,1795
49268,820,1795
49269,1795,2101
49270,1599,1795
49271,714,1795
49272,717,1795
49273,478,1795
49274,1795,2150
49275,1795,2162
49276,1139,1795
49277,1277,1795
49278,653,671
49279,653,675
49280,653,2342
49281,653,1192
49282,653,820
49283,653,2101
49284,653,1599
49285,71,653
49286,653,714
49287,653,717
49288,478,653
49289,653,2150
49290,653,2162
49291,653,1139
49292,653,1277
49293,671,675
49294,671,2342
49295,671,1192
49296,671,820
49297,671,2101
49298,71,671
49299,671,714
49300,671,717
49301,478,671
49302,671,2150
49303,671,2162
49304,671,1139
49305,671,1277
49306,675,2342
49307,675,1192
49308,675,820
49309,675,2101
49310,675,1599
49311,71,675
49312,675,714
49313,675,717
49314,478,675
49315,675,2150
49316,675,2162
49317,675,1139
49318,675,1277
49319,1192,2342
49320,820,2342
49321,2101,2342
49322,1599,2342
49323,71,2342
49324,714,2342
49325,717,2342
49326,478,2342
49327,2150,2342
49328,2162,2342
49329,1139,2342
49330,1277,2342
49331,820,1192
49332,1192,2101
49333,1192,1599
49334,71,1192
49335,714,1192
49336,717,1192
49337,478,1192
49338,1192,2162
49339,1139,1192
49340,1192,1277
49341,820,2101
49342,820,1599
49343,71,820
49344,714,820
49345,717,820
49346,478,820
49347,820,2150
49348,820,2162
49349,820,1139
49350,820,1277
49351,1599,2101
49352,71,2101
49353,714,2101
49354,717,2101
49355,478,2101
49356,2101,2150
49357,2101,2162
49358,1139,2101
49359,1277,2101
49360,71,1599
49361,714,1599
49362,717,1599
49363,478,1599
49364,1599,2150
49365,1599,2162
49366,1139,1599
49367,1277,1599
49368,71,714
49369,71,717
49370,71,478
49371,71,2150
49372,71,2162
49373,71,1139
49374,71,1277
49375,714,717
49376,478,714
49377,714,2150
49378,714,2162
49379,714,1139
49380,714,1277
49381,478,717
49382,717,2150
49383,717,2162
49384,717,1139
49385,717,1277
49386,478,2150
49387,478,2162
49388,478,1139
49389,478,1277
49390,2150,2162
49391,1139,2150
49392,1277,2150
49393,1139,2162
49394,1277,2162
